Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1679,5221554374,acekingkong (1/5),0,137.6,1B Salvador Perez 2B Jeff McNeil 3B Max Muncy C Hunter Feduccia OF Shohei Ohtani OF Tommy Edman OF Jackson Merrill P Blake Snell P Walker Buehler SS Mauricio Dubon,,,
1679,5221741016,Dilbert29 (6/20),0,137.6,1B Michael Busch 2B Nico Hoerner 3B Hao-Yu Lee C Rafael Flores Jr. OF Shohei Ohtani OF Seiya Suzuki OF Michael Harris II P Blake Snell P Walker Buehler SS Jim Jarvis,,,
1682,5221537343,stingerz22 (9/20),0,137.55,1B Freddie Freeman 2B Jorge Polanco 3B Nick Yorke C Henry Davis OF Shohei Ohtani OF Andy Pages OF Kyle Tucker P Michael Wacha P Shota Imanaga SS Jared Triolo,,,
1682,5221549809,RINO19 (1/10),0,137.55,1B Rafael Flores Jr. 2B Jorge Polanco 3B Max Muncy C Hunter Feduccia OF Shohei Ohtani OF Andy Pages OF Gavin Sheets P Shota Imanaga P Martin Perez SS Mookie Betts,,,
1682,5221716295,KHICKE11 (1/11),0,137.55,1B Jac Caglianone 2B Michael Massey 3B Maikel Garcia C Gabriel Moreno OF A.J. Ewing OF Tim Tawa OF Zach McKinstry P Michael Wacha P Shota Imanaga SS Bobby Witt Jr.,,,
1682,5221795802,JPME (6/20),0,137.55,1B Josh Bell 2B Royce Lewis 3B Max Muncy C Hunter Feduccia OF Shohei Ohtani OF Luke Keaschall OF Alan Roden P Michael Wacha P Shota Imanaga SS Kaelen Culpepper,,,
1686,5221074844,zandwich (3/20),0,137.45,1B Freddie Freeman 2B Nick Gonzales 3B Max Muncy C Hunter Feduccia OF Shohei Ohtani OF Teoscar Hernandez OF Brett Callahan P Shota Imanaga P Bailey Ober SS Jared Triolo,,,
1687,5221360694,HyVoltage (2/20),0,137.4,1B Jac Caglianone 2B Alika Williams 3B Brooks Lee C Carter Jensen OF Byron Buxton OF Luke Keaschall OF Kyle Isbel P Blake Snell P Shota Imanaga SS Bobby Witt Jr.,,,
1687,5221365207,TheChamp74 (2/20),0,137.4,1B Freddie Freeman 2B Tommy Edman 3B Nick Yorke C Hunter Feduccia OF Shohei Ohtani OF Teoscar Hernandez OF Eli White P Blake Snell P Shota Imanaga SS Jared Triolo,,,
1687,5221425823,MVanSlooten (7/20),0,137.4,1B Jared Young 2B Tommy Edman 3B Jorge Polanco C Hunter Feduccia OF Shohei Ohtani OF Andy Pages OF Kyle Isbel P Blake Snell P Shota Imanaga SS Mookie Betts,,,
1687,5221434218,blazers1974 (5/10),0,137.4,1B Nick Yorke 2B Jake Cronenworth 3B Max Muncy C Hunter Feduccia OF Shohei Ohtani OF Kyle Tucker OF Esmerlyn Valdez P Blake Snell P Shota Imanaga SS Jared Triolo,,,
1687,5221443553,RSH427R,0,137.4,1B Jac Caglianone 2B Michael Massey 3B Caleb Durbin C Carter Jensen OF Michael Harris II OF Esmerlyn Valdez OF Lawrence Butler P Shota Imanaga P Brayan Bello SS Bobby Witt Jr.,,,
1687,5221448316,meodette (1/20),0,137.4,1B Jac Caglianone 2B Jake Cronenworth 3B Maikel Garcia C Salvador Perez OF Jackson Merrill OF Isaac Collins OF Gavin Sheets P Blake Snell P Shota Imanaga SS Bobby Witt Jr.,,,
1687,5221448328,meodette (13/20),0,137.4,1B Josh Bell 2B Royce Lewis 3B Colt Keith C Ryan Jeffers OF Byron Buxton OF Luke Keaschall OF Zach McKinstry P Blake Snell P Shota Imanaga SS Kevin McGonigle,,,
1687,5221481031,edub1976 (13/20),0,137.4,1B Willson Contreras 2B Nick Sogard 3B Caleb Durbin C Ryan Jeffers OF Byron Buxton OF Ceddanne Rafaela OF Eli White P Nolan McLean P Blake Snell SS Alika Williams,,,
1687,5221535749,davidwinz1960 (8/20),0,137.4,1B Freddie Freeman 2B Tommy Edman 3B Nick Yorke C Hunter Feduccia OF Shohei Ohtani OF Teoscar Hernandez OF Eli White P Blake Snell P Shota Imanaga SS Jared Triolo,,,
1687,5221549198,peltifreeze89 (2/20),0,137.4,1B Vinnie Pasquantino 2B Jeff McNeil 3B Maikel Garcia C Salvador Perez OF Corbin Carroll OF Lawrence Butler OF Kyle Isbel P Blake Snell P Shota Imanaga SS Bobby Witt Jr.,,,
1687,5221671794,kbpeters32 (18/20),0,137.4,1B Salvador Perez 2B Alika Williams 3B Tommy White C Carter Jensen OF Byron Buxton OF Zack Gelof OF Luke Keaschall P Blake Snell P Shota Imanaga SS Bobby Witt Jr.,,,
1687,5221683816,ceebajay (19/20),0,137.4,1B Tommy White 2B Donovan Walton 3B Max Muncy C Hunter Feduccia OF Shohei Ohtani OF Zack Gelof OF Carlos Cortes P Nolan McLean P Blake Snell SS Alika Williams,,,
1687,5221738071,cptnspaulding (3/20),0,137.4,1B Tommy White 2B Jeff McNeil 3B Jorge Polanco C Hunter Feduccia OF Shohei Ohtani OF Kyle Tucker OF Tommy Edman P Blake Snell P Shota Imanaga SS Mookie Betts,,,
1687,5221741030,Dilbert29 (20/20),0,137.4,1B Jared Young 2B Royce Lewis 3B Colt Keith C Ryan Jeffers OF Pete Crow-Armstrong OF Seiya Suzuki OF Brett Callahan P Blake Snell P Shota Imanaga SS Kaelen Culpepper,,,
1687,5221773424,MrM86 (13/20),0,137.4,1B Shohei Ohtani 2B Nico Hoerner 3B Alex Bregman C Hunter Feduccia OF Teoscar Hernandez OF Michael Conforto OF Randal Grichuk P Blake Snell P Shota Imanaga SS Luisangel Acuna,,,
1687,5221803009,Dsmoothcriminal (3/20),0,137.4,1B Willson Contreras 2B Nick Sogard 3B Nick Yorke C Adley Rutschman OF Kyle Tucker OF Wilyer Abreu OF Ceddanne Rafaela P Nolan McLean P Blake Snell SS Jared Triolo,,,
1687,5221807806,samirnj (8/20),0,137.4,1B Shohei Ohtani 2B Jeff McNeil 3B Colt Keith C Salvador Perez OF Kyle Tucker OF Lawrence Butler OF Brett Callahan P Blake Snell P Shota Imanaga SS Mookie Betts,,,
1687,5221821946,FreeAgent002 (2/20),0,137.4,1B Shohei Ohtani 2B Jeff McNeil 3B Tommy White C Hunter Feduccia OF Kyle Tucker OF Lawrence Butler OF Carlos Cortes P Blake Snell P Shota Imanaga SS Mookie Betts,,,
1687,5221836716,DAWGBITE84 (9/20),0,137.4,1B Jared Young 2B Jorge Polanco 3B Max Muncy C Salvador Perez OF Shohei Ohtani OF Teoscar Hernandez OF Brett Callahan P Blake Snell P Shota Imanaga SS Mookie Betts,,,
1687,5221853266,beatinya (18/20),0,137.4,1B Nick Yorke 2B Alika Williams 3B Jared Triolo C Henry Davis OF Shohei Ohtani OF Andy Pages OF Kyle Tucker P Blake Snell P Shota Imanaga SS Mookie Betts,,,
1687,5221866415,timothyandstacy (12/20),0,137.4,1B Tommy White 2B Jeff McNeil 3B Zack Gelof C Salvador Perez OF Corbin Carroll OF Lawrence Butler OF Carlos Cortes P Blake Snell P Shota Imanaga SS Bobby Witt Jr.,,,
1687,5221875965,DefendFreedom (16/20),0,137.4,1B Jeff McNeil 2B Chase Meidroth 3B Zack Gelof C Brian Serven OF Braden Montgomery OF Lawrence Butler OF Randal Grichuk P Nolan McLean P Blake Snell SS Bobby Witt Jr.,,,
1709,5221184049,Keroppi613 (9/20),0,137.25,1B Matt Olson 2B Jeff McNeil 3B Tommy White C Brian Serven OF Ronald Acuna Jr. OF Lawrence Butler OF Henry Bolte P Nolan McLean P Framber Valdez SS Bobby Witt Jr.,,,
1709,5221633497,AMayberry23 (10/20),0,137.25,1B Freddie Freeman 2B Connor Norby 3B Hao-Yu Lee C Salvador Perez OF Shohei Ohtani OF Jordan Beck OF Zach McKinstry P Nolan McLean P Framber Valdez SS Geraldo Perdomo,,,
1709,5221659512,RyPA24 (20/20),0,137.25,1B Josh Bell 2B Royce Lewis 3B Brooks Lee C Mickey Gasper OF Shohei Ohtani OF Byron Buxton OF Alan Roden P Shota Imanaga P Framber Valdez SS Mookie Betts,,,
1709,5221790358,jhart5286 (8/20),0,137.25,1B Willson Contreras 2B Nick Sogard 3B Bo Bichette C Adley Rutschman OF Wilyer Abreu OF Ceddanne Rafaela OF A.J. Ewing P Shota Imanaga P Framber Valdez SS Francisco Lindor,,,
1709,5221838506,ANTBC25 (2/5),0,137.25,1B Shohei Ohtani 2B Sam Antonacci 3B Manny Machado C Jake Rogers OF Ceddanne Rafaela OF Lawrence Butler OF Zach McKinstry P Shota Imanaga P Framber Valdez SS Francisco Lindor,,,
1714,5221361481,PopFlyBoy (18/20),0,137.15,1B Michael Busch 2B Nico Hoerner 3B Caleb Durbin C Rafael Flores Jr. OF Pete Crow-Armstrong OF Ian Happ OF Kyle Isbel P Blake Snell P Michael Wacha SS Andruw Monasterio,,,
1714,5221651603,NYVike (7/20),0,137.15,1B Salvador Perez 2B Gleyber Torres 3B Maikel Garcia C Carter Jensen OF Braden Montgomery OF Zach McKinstry OF Kyle Isbel P Blake Snell P Michael Wacha SS Bobby Witt Jr.,,,
1714,5221762967,ladydolphin (2/2),0,137.15,1B Jac Caglianone 2B Jeff McNeil 3B Tommy White C Salvador Perez OF Byron Buxton OF Tommy Edman OF Lawrence Butler P Blake Snell P Martin Perez SS Bobby Witt Jr.,,,
1714,5221866416,timothyandstacy (13/20),0,137.15,1B Josh Bell 2B Royce Lewis 3B Caleb Durbin C Ryan Jeffers OF Pete Crow-Armstrong OF Luke Keaschall OF Brenton Doyle P Blake Snell P Michael Wacha SS Kaelen Culpepper,,,
1718,5221803022,Dsmoothcriminal (16/20),0,137.1,1B Freddie Freeman 2B Nico Hoerner 3B Maikel Garcia C Hunter Feduccia OF Shohei Ohtani OF Andy Pages OF Michael Conforto P Walker Buehler P Alec Gamboa SS Mookie Betts,,,
1719,5221459080,Hallemary (17/20),0,136.9,1B Matt Olson 2B Tommy Edman 3B Jared Triolo C Jake Rogers OF Shohei Ohtani OF Pete Crow-Armstrong OF Michael Harris II P Shota Imanaga P Alec Gamboa SS Geraldo Perdomo,,,
1720,5221370324,Wanna_Square_Up1567 (12/20),0,136.85,1B Willson Contreras 2B Hao-Yu Lee 3B Caleb Durbin C Adley Rutschman OF Corbin Carroll OF Wilyer Abreu OF Eli White P Blake Snell P Framber Valdez SS Geraldo Perdomo,,,
1720,5221410497,Scadams09 (9/20),0,136.85,1B Shohei Ohtani 2B Chase Meidroth 3B Max Muncy C Jake Rogers OF Tommy Edman OF Braden Montgomery OF Randal Grichuk P Blake Snell P Framber Valdez SS Luisangel Acuna,,,
1720,5221441870,ttillie (14/20),0,136.85,1B Ildemaro Vargas 2B Nick Sogard 3B Maikel Garcia C Hunter Feduccia OF Shohei Ohtani OF Ceddanne Rafaela OF Luke Keaschall P Blake Snell P Framber Valdez SS Geraldo Perdomo,,,
1720,5221473070,ShdwHwk (19/20),0,136.85,1B Shohei Ohtani 2B Nick Sogard 3B Bo Bichette C Adley Rutschman OF Teoscar Hernandez OF Ceddanne Rafaela OF Eli White P Blake Snell P Framber Valdez SS Andruw Monasterio,,,
1720,5221524122,davidarussellii (11/20),0,136.85,1B Freddie Freeman 2B Tommy Edman 3B Hao-Yu Lee C Hunter Feduccia OF Andy Pages OF Zach McKinstry OF Brett Callahan P Blake Snell P Framber Valdez SS Mookie Betts,,,
1720,5221651607,NYVike (11/20),0,136.85,1B Salvador Perez 2B Michael Massey 3B Maikel Garcia C Adley Rutschman OF Byron Buxton OF Kody Clemens OF Kyle Isbel P Blake Snell P Framber Valdez SS Bobby Witt Jr.,,,
1720,5221659511,RyPA24 (19/20),0,136.85,1B Vinnie Pasquantino 2B Jorge Polanco 3B Maikel Garcia C Carter Jensen OF Wilyer Abreu OF Ceddanne Rafaela OF Isaac Collins P Blake Snell P Framber Valdez SS Bobby Witt Jr.,,,
1720,5221682395,SHININ (2/20),0,136.85,1B Willson Contreras 2B Tommy Edman 3B Caleb Durbin C Adley Rutschman OF Teoscar Hernandez OF Ceddanne Rafaela OF Eli White P Blake Snell P Framber Valdez SS Mookie Betts,,,
1720,5221692420,Ezilodi (17/20),0,136.85,1B Freddie Freeman 2B Tommy Edman 3B Hao-Yu Lee C Hunter Feduccia OF Andy Pages OF Zach McKinstry OF Brett Callahan P Blake Snell P Framber Valdez SS Mookie Betts,,,
1720,5221760640,Jonesejr (3/3),0,136.85,1B Jeff McNeil 2B Tommy Edman 3B Jorge Polanco C Salvador Perez OF Shohei Ohtani OF Andy Pages OF Ian Happ P Blake Snell P Framber Valdez SS Xander Bogaerts,,,
1720,5221876044,btwice80 (17/20),0,136.85,1B Jac Caglianone 2B Michael Massey 3B Maikel Garcia C Carter Jensen OF Carson Benge OF Randal Grichuk OF Mike Yastrzemski P Blake Snell P Framber Valdez SS Bobby Witt Jr.,,,
1720,5221889169,Bane2930 (7/11),0,136.85,1B Freddie Freeman 2B Tommy Edman 3B Nick Yorke C Henry Davis OF Shohei Ohtani OF Andy Pages OF Kyle Tucker P Framber Valdez P Brayan Bello SS Jared Triolo,,,
1732,5221379131,kreller17 (10/20),0,136.8,1B Shohei Ohtani 2B Jeff McNeil 3B Tommy White C Brian Serven OF Kyle Tucker OF Tommy Edman OF Lawrence Butler P Nolan McLean P Shota Imanaga SS Alika Williams,,,
1732,5221508828,cashmoney1977 (10/20),0,136.8,1B Jac Caglianone 2B Michael Massey 3B Tommy White C Carter Jensen OF Shohei Ohtani OF Isaac Collins OF Kyle Isbel P Nolan McLean P Shota Imanaga SS Andruw Monasterio,,,
1732,5221778224,MayBeNxTyme (2/20),0,136.8,1B Jac Caglianone 2B Brandon Lowe 3B Nick Yorke C Rafael Flores Jr. OF Pete Crow-Armstrong OF Jake Mangum OF Mike Yastrzemski P Nolan McLean P Shota Imanaga SS Andruw Monasterio,,,
1735,5221571749,yaupon,0,136.65,1B Freddie Freeman 2B Tommy Edman 3B Max Muncy C Brett Sullivan OF Shohei Ohtani OF Andy Pages OF Brett Callahan P Martin Perez P Alec Gamboa SS Kaelen Culpepper,,,
1736,5221161774,Pray_4_Rain (18/20),0,136.55,1B Jac Caglianone 2B Jake Cronenworth 3B Manny Machado C Carter Jensen OF Jackson Merrill OF Zach McKinstry OF Kyle Isbel P Michael Wacha P Shota Imanaga SS Bobby Witt Jr.,,,
1736,5221701483,mrclean913 (13/20),0,136.55,1B Jac Caglianone 2B Michael Massey 3B Brooks Lee C Salvador Perez OF Ceddanne Rafaela OF Luke Keaschall OF Isaac Collins P Michael Wacha P Shota Imanaga SS Bobby Witt Jr.,,,
1738,5221652573,8dub (13/20),0,136.5,1B Freddie Freeman 2B Nick Sogard 3B Max Muncy C Hunter Feduccia OF Shohei Ohtani OF Tommy Edman OF Ceddanne Rafaela P Walker Buehler P Mason Barnett SS Andruw Monasterio,,,
1739,5221365220,TheChamp74 (15/20),0,136.45,1B Willson Contreras 2B Nick Sogard 3B Caleb Durbin C Salvador Perez OF Wilyer Abreu OF Ceddanne Rafaela OF A.J. Ewing P Nolan McLean P Bailey Ober SS Francisco Lindor,,,
1739,5221576366,schwaby01 (11/20),0,136.45,1B Vinnie Pasquantino 2B Jeff McNeil 3B Maikel Garcia C Salvador Perez OF Shohei Ohtani OF Lawrence Butler OF Isaac Collins P Luis Castillo P Framber Valdez SS Bobby Witt Jr.,,,
1739,5221655660,mattmoss12 (18/20),0,136.45,1B Connor Norby 2B Tommy Edman 3B Nick Yorke C Henry Davis OF Shohei Ohtani OF Andy Pages OF Teoscar Hernandez P Shota Imanaga P Bailey Ober SS Mookie Betts,,,
1739,5221809284,Abyssus (7/8),0,136.45,1B Freddie Freeman 2B Jorge Polanco 3B Max Muncy C Hunter Feduccia OF Shohei Ohtani OF Andy Pages OF Kyle Isbel P Luis Castillo P Framber Valdez SS Kaelen Culpepper,,,
1743,5221414881,j12forheisman (1/20),0,136.4,1B Vinnie Pasquantino 2B Jeff McNeil 3B Maikel Garcia C Carter Jensen OF Lawrence Butler OF Henry Bolte OF Carlos Cortes P Blake Snell P Shota Imanaga SS Bobby Witt Jr.,,,
1743,5221438524,az350z (1/20),0,136.4,1B Willson Contreras 2B Nick Sogard 3B Max Muncy C Adley Rutschman OF Wilyer Abreu OF Mike Yastrzemski OF Eli White P Nolan McLean P Blake Snell SS Mauricio Dubon,,,
1743,5221441115,MVanSlooten (17/20),0,136.4,1B Freddie Freeman 2B Tommy Edman 3B Max Muncy C Hunter Feduccia OF Andy Pages OF Kyle Isbel OF Eli White P Blake Snell P Shota Imanaga SS Jared Triolo,,,
1743,5221456476,kcroyalfan (6/20),0,136.4,1B Jac Caglianone 2B Michael Massey 3B Max Muncy C Hunter Feduccia OF Tommy Edman OF Isaac Collins OF Kyle Isbel P Nolan McLean P Brayan Bello SS Bobby Witt Jr.,,,
1743,5221456477,kcroyalfan (7/20),0,136.4,1B Jac Caglianone 2B Michael Massey 3B Max Muncy C Carter Jensen OF Luis Rengifo OF Alan Roden OF Eli White P Nolan McLean P Brayan Bello SS Bobby Witt Jr.,,,
1743,5221466868,sheed6 (1/20),0,136.4,1B Jac Caglianone 2B Gleyber Torres 3B Colt Keith C Dillon Dingler OF Javier Baez OF Isaac Collins OF Brett Callahan P Blake Snell P Shota Imanaga SS Bobby Witt Jr.,,,
1743,5221481035,edub1976 (17/20),0,136.4,1B Jac Caglianone 2B Jake Cronenworth 3B Maikel Garcia C Salvador Perez OF Fernando Tatis Jr. OF Isaac Collins OF Gavin Sheets P Blake Snell P Shota Imanaga SS Bobby Witt Jr.,,,
1743,5221496795,henry296 (10/20),0,136.4,1B Vinnie Pasquantino 2B Jeff McNeil 3B Maikel Garcia C Drake Baldwin OF Lawrence Butler OF Henry Bolte OF Isaac Collins P Blake Snell P Shota Imanaga SS Bobby Witt Jr.,,,
1743,5221514246,jabbo123 (13/20),0,136.4,1B Vinnie Pasquantino 2B Jeff McNeil 3B Tommy White C Salvador Perez OF Shohei Ohtani OF Zack Gelof OF Lawrence Butler P Blake Snell P Shota Imanaga SS Alika Williams,,,
1743,5221543084,DawsKelv (10/20),0,136.4,1B Vinnie Pasquantino 2B Jeff McNeil 3B Tommy White C Salvador Perez OF Shohei Ohtani OF Zack Gelof OF Henry Bolte P Nolan McLean P Blake Snell SS Donovan Walton,,,
1743,5221592343,erik.haymon (6/20),0,136.4,1B Willson Contreras 2B Michael Massey 3B Caleb Durbin C Mickey Gasper OF Kyle Tucker OF Wilyer Abreu OF Eli White P Nolan McLean P Blake Snell SS Maikel Garcia,,,
1743,5221642483,srohde001 (8/20),0,136.4,1B Nick Yorke 2B Tommy Edman 3B Max Muncy C Henry Davis OF Andy Pages OF Kyle Tucker OF Brett Callahan P Blake Snell P Shota Imanaga SS Mookie Betts,,,
1743,5221708666,KingDean59 (3/10),0,136.4,1B Shohei Ohtani 2B Nick Gonzales 3B Max Muncy C Rafael Flores Jr. OF Esmerlyn Valdez OF Luke Keaschall OF Lars Nootbaar P Blake Snell P Shota Imanaga SS Jared Triolo,,,
1743,5221716522,SpeedRacer101 (6/20),0,136.4,1B Rafael Flores Jr. 2B Tommy Edman 3B Nick Yorke C Hunter Feduccia OF Shohei Ohtani OF Andy Pages OF Bryan Reynolds P Blake Snell P Shota Imanaga SS Jared Triolo,,,
1743,5221783026,KillerCarnage,0,136.4,1B Willson Contreras 2B Nick Sogard 3B Brooks Lee C Adley Rutschman OF Wilyer Abreu OF Ceddanne Rafaela OF Luke Keaschall P Nolan McLean P Blake Snell SS Kaelen Culpepper,,,
1743,5221787024,tjames3221 (10/20),0,136.4,1B Shohei Ohtani 2B Gleyber Torres 3B Hao-Yu Lee C Dillon Dingler OF Teoscar Hernandez OF Zach McKinstry OF Brett Callahan P Nolan McLean P Blake Snell SS Alika Williams,,,
1743,5221801777,darrylposton (5/20),0,136.4,1B Shohei Ohtani 2B Jake Cronenworth 3B Jorge Polanco C Hunter Feduccia OF Andy Pages OF Kyle Tucker OF Brett Callahan P Blake Snell P Shota Imanaga SS Mookie Betts,,,
1743,5221802190,HairyBacks (17/20),0,136.4,1B Salvador Perez 2B Jeff McNeil 3B Maikel Garcia C Carter Jensen OF Zack Gelof OF Lawrence Butler OF Carlos Cortes P Blake Snell P Shota Imanaga SS Bobby Witt Jr.,,,
1743,5221846830,DigitalDreams (3/16),0,136.4,1B Vinnie Pasquantino 2B Jeff McNeil 3B Maikel Garcia C Drake Baldwin OF Lawrence Butler OF Henry Bolte OF Isaac Collins P Blake Snell P Shota Imanaga SS Bobby Witt Jr.,,,
1743,5221870652,uvajay (19/20),0,136.4,1B Vinnie Pasquantino 2B Jake Cronenworth 3B Maikel Garcia C Salvador Perez OF Wilyer Abreu OF Lawrence Butler OF Isaac Collins P Blake Snell P Shota Imanaga SS Bobby Witt Jr.,,,
1763,5220981303,Laptop46 (1/4),0,136.25,1B Connor Norby 2B Adael Amador 3B Alex Bregman C Brett Sullivan OF Pete Crow-Armstrong OF Seiya Suzuki OF Jordan Beck P Shota Imanaga P Framber Valdez SS Cole Carrigg,,,
1763,5221142502,Snyp1414 (2/3),0,136.25,1B Freddie Freeman 2B Jorge Polanco 3B Max Muncy C Hunter Feduccia OF Shohei Ohtani OF Kyle Tucker OF Brett Callahan P Shota Imanaga P Framber Valdez SS Kaelen Culpepper,,,
1763,5221454957,Dillymonkeys (2/20),0,136.25,1B Shohei Ohtani 2B Connor Norby 3B Willi Castro C Salvador Perez OF Andy Pages OF Teoscar Hernandez OF Zach McKinstry P Shota Imanaga P Framber Valdez SS Ezequiel Tovar,,,
1763,5221481028,edub1976 (10/20),0,136.25,1B Josh Bell 2B Royce Lewis 3B Hao-Yu Lee C Carter Jensen OF Byron Buxton OF Luke Keaschall OF Alan Roden P Nolan McLean P Framber Valdez SS Bobby Witt Jr.,,,
1763,5221492020,Celticsnc,0,136.25,1B Freddie Freeman 2B Nick Sogard 3B Max Muncy C Hunter Feduccia OF Andy Pages OF Mike Yastrzemski OF Eli White P Shota Imanaga P Framber Valdez SS Mookie Betts,,,
1763,5221567434,Cleveland27 (1/20),0,136.25,1B Freddie Freeman 2B Jeff McNeil 3B Jorge Polanco C Hunter Feduccia OF Shohei Ohtani OF Andy Pages OF Teoscar Hernandez P Shota Imanaga P Framber Valdez SS Alika Williams,,,
1763,5221593251,xTRISKITx (1/20),0,136.25,1B Salvador Perez 2B Jorge Polanco 3B Max Muncy C Carter Jensen OF Shohei Ohtani OF A.J. Ewing OF Isaac Collins P Shota Imanaga P Framber Valdez SS Maikel Garcia,,,
1763,5221607973,lewiszach85 (5/20),0,136.25,1B Josh Bell 2B Connor Norby 3B Miguel Vargas C Jake Rogers OF Byron Buxton OF Luke Keaschall OF Randal Grichuk P Nolan McLean P Framber Valdez SS Bobby Witt Jr.,,,
1763,5221652878,slipperywhendry (18/20),0,136.25,1B Shohei Ohtani 2B Gleyber Torres 3B Hao-Yu Lee C Dillon Dingler OF Max Clark OF Michael Conforto OF Brett Callahan P Shota Imanaga P Framber Valdez SS Mookie Betts,,,
1763,5221792623,beastmode08 (11/20),0,136.25,1B Shohei Ohtani 2B Gleyber Torres 3B Miguel Vargas C Jake Rogers OF Brenton Doyle OF Randal Grichuk OF Brett Callahan P Nolan McLean P Framber Valdez SS Kevin McGonigle,,,
1763,5221854082,Mackdawg44 (6/6),0,136.25,1B Jac Caglianone 2B Chase Meidroth 3B Maikel Garcia C Carter Jensen OF Luke Keaschall OF Randal Grichuk OF Kyle Isbel P Nolan McLean P Framber Valdez SS Bobby Witt Jr.,,,
1774,5221539936,beachbum954 (14/14),0,136.15,1B Michael Busch 2B Adael Amador 3B Nick Yorke C Carson Kelly OF Pete Crow-Armstrong OF Seiya Suzuki OF Ian Happ P Blake Snell P Michael Wacha SS Javier Baez,,,
1774,5221561450,RedRusyn (2/3),0,136.15,1B Shohei Ohtani 2B Michael Massey 3B Max Muncy C Salvador Perez OF Tommy Edman OF Kyle Isbel OF Brett Callahan P Blake Snell P Martin Perez SS Mookie Betts,,,
1776,5221500287,Chadg20 (3/20),0,136,1B Freddie Freeman 2B Tommy Edman 3B Max Muncy C Hunter Feduccia OF Shohei Ohtani OF Mauricio Dubon OF Mike Yastrzemski P Shota Imanaga P Walker Buehler SS Alika Williams,,,
1776,5221548007,atong126 (11/20),0,136,1B Freddie Freeman 2B Adael Amador 3B Max Muncy C Hunter Feduccia OF Shohei Ohtani OF Kyle Tucker OF Jordan Beck P Shota Imanaga P Walker Buehler SS Jared Triolo,,,
1776,5221636707,cmalas (1/20),0,136,1B Shohei Ohtani 2B Tommy Edman 3B Max Muncy C Hunter Feduccia OF Luke Keaschall OF Mauricio Dubon OF Mike Yastrzemski P Shota Imanaga P Walker Buehler SS Mookie Betts,,,
1776,5221636708,cmalas (2/20),0,136,1B Shohei Ohtani 2B Tommy Edman 3B Max Muncy C Hunter Feduccia OF Luke Keaschall OF Mauricio Dubon OF Mike Yastrzemski P Shota Imanaga P Walker Buehler SS Mookie Betts,,,
1776,5221821293,Webedawgs (12/20),0,136,1B Jac Caglianone 2B Hao-Yu Lee 3B Maikel Garcia C Salvador Perez OF Shohei Ohtani OF Isaac Collins OF Kyle Isbel P Shota Imanaga P Luis Castillo SS Mookie Betts,,,
1776,5221821955,FreeAgent002 (11/20),0,136,1B Jac Caglianone 2B Nick Sogard 3B Maikel Garcia C Adley Rutschman OF Wilyer Abreu OF Ceddanne Rafaela OF Isaac Collins P Michael Wacha P Carmen Mlodzinski SS Bobby Witt Jr.,,,
1776,5221836003,SHININ (19/20),0,136,1B Jac Caglianone 2B Royce Lewis 3B Jared Triolo C Henry Davis OF Shohei Ohtani OF Brenton Doyle OF Mike Yastrzemski P Nolan McLean P Walker Buehler SS Bobby Witt Jr.,,,
